FECcommittee,icpsr,first,last,fullname,state,chamber,district,party,start,end,twitter,fold,num.tweets,done.handle.no.file,missing,tweets.svd,prop.tweets,has.alt,multiple.dist,alt.dist,dup.account,Official
C00410753,20542,albio,sires,albiosires,NJ,House,8,D,11/13/2006,1/3/2019,repsires,1,1907,0,0,1667,0.874,1,,,,1
C00410753,20542,albio,sires,albiosires,NJ,House,8,D,11/13/2006,1/3/2019,AlbioSiresNJ,,,,,,,1,,,,0
C00213611,15444,louise,slaughter,louiseslaughter,NY,House,25,D,1/6/1987,1/3/2019,louiseslaughter,6,2629,0,1,NA,NA,1,,,,0
C00213611,15444,louise,slaughter,louiseslaughter,NY,House,25,D,1/6/1987,1/3/2019,VoteLouiseNY,,,,,,,1,,,,0
C00650150,21965,elissa,slotkin,elissaslotkin,MI,House,8,,,,RepSlotkin,,,,,,,1,,,,1
C00650150,21965,elissa,slotkin,elissaslotkin,MI,House,8,,,,ElissaSlotkin,,,,,,,1,,,,0
C00304709,29768,adam,smith,adamsmith,WA,House,9,D,1/7/1997,1/3/2019,repadamsmith,7,2094,0,1,NA,NA,1,,,,1
C00304709,29768,adam,smith,adamsmith,WA,House,9,D,1/7/1997,1/3/2019,electadamsmith,,,,,,,1,,,,0
C00412890,20729,adrian,smith,adriansmith,NE,House,3,R,1/4/2007,1/3/2019,repadriansmith,3,2467,0,1,NA,NA,0,,,,1
C00096412,14863,christopher,smith,christophersmith,NJ,House,4,R,1/5/1981,1/3/2019,repchrissmith,2,962,0,0,825,0.858,0,,,,1
C00541862,21373,jason,smith,jasonsmith,MO,House,8,R,6/4/2013,1/3/2019,repjasonsmith,4,2358,1,1,NA,NA,1,,,,1
C00541862,21373,jason,smith,jasonsmith,MO,House,8,R,6/4/2013,1/3/2019,JasonSmithMO,,,,,,,1,,,,0
C00197160,15445,lamar,smith,lamarsmith,TX,House,21,R,1/6/1987,1/3/2019,lamarsmithtx21,5,2756,0,0,1534,0.557,1,,,,0
C00197160,15445,lamar,smith,lamarsmith,TX,House,21,R,1/6/1987,1/3/2019,TexansforLamar,,,,,,,1,,,,0
C00663781,41706,tina,smith,tinasmith,MN,Senate,,D,,,SenTinaSmith,,,,,,,1,,,,1
C00663781,41706,tina,smith,tinasmith,MN,Senate,,D,,,TinaSmithMN,,,,,,,1,,,,0
C00599464,21745,lloyd,smucker,lloydsmucker,PA,House,16,R,1/3/2017,1/3/2019,repsmucker,4,1857,1,1,NA,NA,1,,,,1
C00599464,21745,lloyd,smucker,lloydsmucker,PA,House,16,R,1/3/2017,1/3/2019,LloydSmuckerPA,,,,,,,1,,,,0
C00291955,14661,olympia,snowe,olympiasnowe,ME,Senate,NA,R,1/15/1979,1/3/2013,olympiasnoweme,5,121,0,0,111,0.917,1,,,,0
C00291955,14661,olympia,snowe,olympiasnowe,ME,Senate,NA,R,1/15/1979,1/3/2013,senatorsnowe,2,221,1,0,NA,NA,1,,,,1
C00581074,21746,darren,soto,darrensoto,FL,House,9,D,1/3/2017,1/3/2019,repdarrensoto,4,208,1,1,NA,NA,1,,,,1
C00581074,21746,darren,soto,darrensoto,FL,House,9,D,1/3/2017,1/3/2019,DarrenSoto,,,,,,,1,,,,0
C00468959,21114,steve,southerland,stevesoutherland,FL,House,2,R,1/5/2011,1/3/2015,rep_southerland,5,673,0,1,NA,NA,1,,,,1
C00468959,21114,steve,southerland,stevesoutherland,FL,House,2,R,1/5/2011,1/3/2015,SoutherlandFL02,,,,,,,1,,,,0
C00649913,21966,abigail,spanberger,abigailspanberger,VA,House,7,,,,SpanbergerVA07,,,,,,,1,,,,0
C00649913,21966,abigail,spanberger,abigailspanberger,VA,House,7,,,,RepSpanberger,,,,,,,1,,,,1
C00676668,21967,Ross,Spano,rossspano,FL,House,15,,,,RossSpano,,,,,,,1,,,,0
C00676668,21967,Ross,Spano,rossspano,FL,House,15,,,,RepRossSpano,,,,,,,1,,,,1
C00280206,14910,arlen,specter,arlenspecter,PA,Senate,NA,D,1/5/1981,1/3/2011,senarlenspecter,1,580,0,0,241,0.416,0,,,,1
C00443705,20762,jackie,speier,jackiespeier,CA,House,14,D,4/8/2008,1/3/2019,repspeier,7,3539,1,1,NA,NA,1,,,,1
C00443705,20762,jackie,speier,jackiespeier,CA,House,14,D,4/8/2008,1/3/2019,JackieSpeier,,,,,,,1,,,,0
C00344473,29732,debbie,stabenow,debbiestabenow,MI,Senate,NA,D,1/7/1997,1/3/2019,senstabenow,3,2071,0,1,NA,NA,1,,,,1
C00344473,29732,debbie,stabenow,debbiestabenow,MI,Senate,NA,D,1/7/1997,1/3/2019,stabenow,2,1743,0,1,NA,NA,1,,,,0
C00657304,21968,Greg,Stanton,gregstanton,AZ,House,9,,,,gregstantonaz,,,,,,,1,,,,0
C00657304,21968,Greg,Stanton,gregstanton,AZ,House,9,,,,RepGregStanton,,,,,,,1,,,,1
C00020974,14053,fortney,stark,fortneystark,CA,House,13,D,1/3/1973,1/3/2013,petestark,4,0,1,0,NA,NA,0,,,,0
C00650697,21969,pete,stauber,petestauber,MN,House,8,,,,PeteStauber,,,,,,,1,,,,0
C00650697,21969,pete,stauber,petestauber,MN,House,8,,,,RepPeteStauber,,,,,,,1,,,,1
C00229377,15627,clifford,stearns,cliffordstearns,FL,House,6,R,1/3/1989,1/3/2013,repcliffstearns,5,650,0,0,310,0.477,0,,,,1
C00547893,21541,elise,stefanik,elisestefanik,NY,House,21,R,1/6/2015,1/3/2019,repstefanik,7,2155,0,1,NA,NA,1,,,,1
C00547893,21541,elise,stefanik,elisestefanik,NY,House,21,R,1/6/2015,1/3/2019,EliseStefanik,,,,,,,1,,,,0
C00677286,21970,bryan,steil,bryansteil,WI,House,1,,,,BryanSteilforWI,,,,,,,1,,,,0
C00677286,21970,bryan,steil,bryansteil,WI,House,1,,,,RepBryanSteil,,,,,,,1,,,,1
C00671891,21971,Greg,Steube,gregsteube,FL,House,17,,,,gregsteube,,,,,,,1,,,,0
C00671891,21971,Greg,Steube,gregsteube,FL,House,17,,,,RepGregSteube,,,,,,,1,,,,1
C00638650,21972,haley,stevens,haleystevens,MI,House,11,,,,HaleyLive,,,,,,,1,,,,0
C00638650,21972,haley,stevens,haleystevens,MI,House,11,,,,RepHaleyStevens,,,,,,,1,,,,1
C00506931,21367,chris,stewart,chrisstewart,UT,House,2,R,1/3/2013,1/3/2019,repchrisstewart,4,2539,0,1,NA,NA,1,,,,1
C00506931,21367,chris,stewart,chrisstewart,UT,House,2,R,1/3/2013,1/3/2019,StewartforUtah,,,,,,,1,,,,0
C00441352,21163,steve,stivers,stevestivers,OH,House,15,R,1/5/2011,1/3/2019,repstevestivers,6,2748,0,1,NA,NA,1,,,,1
C00441352,21163,steve,stivers,stevestivers,OH,House,15,R,1/5/2011,1/3/2019,stevestivers,,,,,,,1,,,,0
C00518241,29570,steve,stockman,stevestockman,TX,House,36,R,1/4/1995,1/3/2015,steveworks4you,1,15755,0,0,6757,0.429,1,,,,0
C00518241,29570,steve,stockman,stevestockman,TX,House,36,R,1/4/1995,1/3/2015,StockmanSenate,,,,,,,1,,,,0
C00629451,41704,luther,strange,lutherstrange,AL,Senate,,R,2/9/2017,1/3/2021,senatorstrange,3,126,0,0,72,0.571,1,,,,1
C00629451,41704,luther,strange,lutherstrange,AL,Senate,,R,2/9/2017,1/3/2021,lutherstrange,,,,,,,1,,,,0
C00484683,21100,marlin,stutzman,marlinstutzman,IN,House,3,R,11/16/2010,1/3/2017,repstutzman,2,1083,0,0,963,0.889,1,,,,1
C00484683,21100,marlin,stutzman,marlinstutzman,IN,House,3,R,11/16/2010,1/3/2017,MarlinStutzman,,,,,,,1,,,,0
C00484683,21100,marlin,stutzman,marlinstutzman,IN,House,3,R,11/16/2010,1/3/2017,GoMarlin,,,,,,,1,,,,0
C00570994,41500,dan,sullivan,dansullivan,AK,Senate,,R,1/6/2015,1/3/2021,sendansullivan,2,1506,0,1,NA,NA,0,,,,1
C00366773,20131,john,sullivan,johnsullivan,OK,House,1,R,2/27/2002,1/3/2013,usrepsullivan,4,622,0,0,433,0.696,1,,,,1
C00366773,20131,john,sullivan,johnsullivan,OK,House,1,R,2/27/2002,1/3/2013,TEAMSullivan,,,,,,,1,,,,0
C00370031,29740,john,sununu,johnsununu,NH,Senate,NA,R,1/7/1997,1/3/2009,johnsununu,5,68,1,0,NA,NA,1,,,,0
C00370031,29740,john,sununu,johnsununu,NH,Senate,NA,R,1/7/1997,1/3/2009,GovernorSununu,,,,,,,1,,,,0
C00607200,21747,thomas,suozzi,thomassuozzi,NY,House,3,D,1/3/2017,1/3/2019,reptomsuozzi,5,113,1,1,NA,NA,1,,,,1
C00607200,21747,thomas,suozzi,thomassuozzi,NY,House,3,D,1/3/2017,1/3/2019,Tom_Suozzi,,,,,,,1,,,,0
C00417816,20740,betty,sutton,bettysutton,OH,House,13,D,1/4/2007,1/3/2013,bettysutton,2,290,0,0,240,0.828,0,,,,0
C00502294,21306,eric,swalwell,ericswalwell,CA,House,15,D,1/3/2013,1/3/2019,repswalwell,0,8064,1,1,NA,NA,1,,,,1
C00502294,21306,eric,swalwell,ericswalwell,CA,House,15,D,1/3/2013,1/3/2019,ericswalwell,,,,,,,1,,,,0
C00548131,21517,mark,takai,marktakai,HI,House,1,D,1/6/2015,7/20/2016,marktakai,1,697,0,0,3,0.004,0,,,,0
C00498667,21312,mark,takano,marktakano,CA,House,41,D,1/3/2013,1/3/2019,repmarktakano,2,1929,0,1,NA,NA,1,,,,1
C00498667,21312,mark,takano,marktakano,CA,House,41,D,1/3/2013,1/3/2019,MarkTakano,,,,,,,1,,,,0
C00608703,21748,scott,taylor,scotttaylor,VA,House,2,R,1/3/2017,1/3/2019,scotttaylorva,0,5560,0,1,NA,NA,1,,,,0
C00608703,21748,scott,taylor,scotttaylor,VA,House,3,R,,,RepScottTaylor,,,,,,,1,,,,1
C00653634,21973,van,taylor,vantaylor,TX,House,3,,,,VanTaylorTX,,,,,,,1,,,,0
C00653634,21973,van,taylor,vantaylor,TX,House,3,,,,RepVanTaylor,,,,,,,1,,,,1
C00632828,21749,claudia,tenney,claudiatenney,NY,House,22,R,1/3/2017,1/3/2019,reptenney,3,271,0,1,NA,NA,1,,,,1
C00632828,21749,claudia,tenney,claudiatenney,NY,House,22,R,1/3/2017,1/3/2019,claudiatenney,,,,,,,1,,,,0
C00330811,29921,lee,terry,leeterry,NE,House,2,R,1/6/1999,1/3/2015,leeterryne,4,4093,0,1,NA,NA,0,,,,0
C00412304,40702,jon,tester,jontester,MT,Senate,NA,D,1/4/2007,1/3/2019,senatortester,4,2937,0,1,NA,NA,1,,,,1
C00412304,40702,jon,tester,jontester,MT,Senate,NA,D,1/4/2007,1/3/2019,jontester,,,,,,,1,,,,0
C00279851,,bennie,thompson,benniethompson,MS,House,2,D,,,BGThompsonMS,,,,,,,,,,,
C00279851,29368,bennie,thompson,benniethompson,MS,House,2,D,4/13/1993,1/3/2019,benniegthompson,7,751,0,1,NA,NA,0,,,,0
C00444620,20946,glenn,thompson,glennthompson,PA,House,5,R,1/6/2009,1/3/2019,congressmangt,5,5700,0,1,NA,NA,0,,,,0
C00326363,,mike,thompson,mikethompson,CA,House,5,D,,,Mike_CA05,,,,,,,,,,,
C00326363,29901,mike,thompson,mikethompson,CA,House,5,D,1/6/1999,1/3/2019,repthompson,1,2541,0,0,2137,0.841,0,,,,1
C00286187,29572,mac,thornberry,macthornberry,TX,House,13,R,1/4/1995,1/3/2019,mactxpress,3,975,1,1,NA,NA,1,,,,0
C00286187,29572,mac,thornberry,macthornberry,TX,House,13,R,1/4/1995,1/3/2019,MacThornberry,,,,,,,1,,,,0
C00409581,29754,john,thune,johnthune,SD,Senate,NA,R,1/7/1997,1/3/2023,senjohnthune,6,3751,0,1,NA,NA,1,,,,1
C00409581,29754,john,thune,johnthune,SD,Senate,NA,R,1/7/1997,1/3/2023,johnthune,,,,,,,1,,,,0
C00347492,20130,patrick,tiberi,patricktiberi,OH,House,12,R,1/3/2001,1/3/2019,pattiberi,7,3249,0,1,NA,NA,1,,,,0
C00347492,20130,patrick,tiberi,patricktiberi,OH,House,12,R,1/3/2001,1/3/2019,TeamTiberi,,,,,,,1,,,,0
C00318196,29730,john,tierney,johntierney,MA,House,6,D,1/7/1997,1/3/2015,reptierney,2,1316,0,0,629,0.478,0,,,,1
C00545772,41504,thom,tillis,thomtillis,NC,Senate,,R,1/6/2015,1/3/2021,senthomtillis,1,2367,0,0,1694,0.716,1,,,,1
C00545772,41504,thom,tillis,thomtillis,NC,Senate,,R,1/6/2015,1/3/2021,ThomTillis,,,,,,,1,,,,0
C00668491,21974,william,timmons,williamtimmons,SC,House,4,,,,reptimmons,,,,,,,1,,,,1
C00668491,21974,william,timmons,williamtimmons,SC,House,4,,,,votetimmons,,,,,,,1,,,,0
C00470757,21111,scott,tipton,scotttipton,CO,House,3,R,1/5/2011,1/3/2019,reptipton,1,2185,0,1,NA,NA,1,,,,1
C00470757,21111,scott,tipton,scotttipton,CO,House,3,R,1/5/2011,1/3/2019,ScottRTipton,,,,,,,1,,,,0
C00499467,20927,dina,titus,dinatitus,NV,House,1,D,1/6/2009,1/3/2019,dinatitus,2,5351,0,1,NA,NA,1,,,,0
C00499467,20927,dina,titus,dinatitus,NV,House,1,D,1/6/2009,1/3/2019,repdinatitus,1,7183,0,1,NA,NA,1,,,,1
C00668608,21975,rashida,tlaib,rashidatlaib,MI,House,13,,,,RashidaTlaib,,,,,,,1,,,,0
C00668608,21975,rashida,tlaib,rashidatlaib,MI,House,13,,,,RepRashida,,,,,,,1,,,,1
C00450049,20934,paul,tonko,paultonko,NY,House,20,D,1/6/2009,1/3/2019,reppaultonko,1,9151,1,1,NA,NA,1,,,,1
C00450049,20934,paul,tonko,paultonko,NY,House,20,D,1/6/2009,1/3/2019,PaulTonko,,,,,,,1,,,,0
C00461046,29935,patrick,toomey,patricktoomey,PA,Senate,NA,R,1/6/1999,1/3/2023,sentoomey,3,3669,0,1,NA,NA,1,,,,1
C00461046,29935,patrick,toomey,patricktoomey,PA,Senate,NA,R,1/6/1999,1/3/2023,PatToomey,,,,,,,1,,,,0
C00557652,21508,norma,torres,normatorres,CA,House,35,D,1/6/2015,1/3/2019,normajtorres,7,4304,0,1,NA,NA,1,,,,0
C00557652,21508,norma,torres,normatorres,CA,House,35,D,1/6/2015,1/3/2019,Norma4Congress,,,,,,,1,,,,0
C00666149,21976,xochitil,torressmall,xochitiltorressmall,NM,House,2,,,,XochforCongress,,,,,,,1,,,,0
C00666149,21976,xochitil,torressmall,xochitiltorressmall,NM,House,2,,,,RepTorresSmall,,,,,,,1,,,,1
C00197285,15072,edolphus,towns,edolphustowns,NY,House,10,D,1/3/1983,1/3/2013,edtowns,4,472,0,1,NA,NA,1,,,,0
C00197285,15072,edolphus,towns,edolphustowns,NY,House,10,D,1/3/1983,1/3/2013,EdolphusTowns,,,,,,,1,,,,0
C00655647,21977,lori,trahan,loritrahan,MA,House,3,,,,RepLoriTrahan,,,,,,,1,,,,1
C00655647,21977,lori,trahan,loritrahan,MA,House,3,,,,latrahan,,,,,,,1,,,,0
C00653196,21978,david,trone,davidtrone,MD,House,6,,,,repdavidtrone,,,,,,,1,,,,1
C00653196,21978,david,trone,davidtrone,MD,House,6,,,,davidjtrone,,,,,,,1,,,,0
C00548941,21528,dave,trott,davetrott,MI,House,11,R,1/6/2015,1/3/2019,repdavetrott,2,315,0,1,NA,NA,0,,,,1
C00433136,20754,niki,tsongas,nikitsongas,MA,House,3,D,10/16/2007,1/3/2019,nikiinthehouse,2,5388,0,1,NA,NA,1,,,,0
C00433136,20754,niki,tsongas,nikitsongas,MA,House,3,D,10/16/2007,1/3/2019,ntsongas,,,,,,,1,,,,0
C00373001,20342,michael,turner,michaelturner,OH,House,10,R,1/7/2003,1/3/2019,repmiketurner,0,2052,0,0,1500,0.731,1,,,,1
C00373001,20342,michael,turner,michaelturner,OH,House,10,R,1/7/2003,1/3/2019,MikeTurnerOH,,,,,,,1,,,,0
C00483495,21197,robert,turner,robertturner,NY,House,9,R,9/13/2011,1/3/2013,usrepbobturner,2,390,1,0,NA,NA,0,,,,1
C00331439,29906,mark,udall,markudall,CO,Senate,NA,D,1/6/1999,1/3/2015,markudall,6,3945,0,0,3490,0.885,0,,,,0
C00329896,29924,tom,udall,tomudall,NM,Senate,NA,D,1/6/1999,1/3/2021,senatortomudall,2,3656,0,1,NA,NA,1,,,,1
C00329896,29924,tom,udall,tomudall,NM,Senate,NA,D,1/6/1999,1/3/2021,tomudall,,,,,,,1,,,,0
C00652719,21979,lauren,underwood,laurenunderwood,IL,House,14,,,,RepUnderwood,,,,,,,1,,,,1
C00652719,21979,lauren,underwood,laurenunderwood,IL,House,14,,,,LaurenUnderwood,,,,,,,1,,,,0
C00200584,15446,fred,upton,fredupton,MI,House,6,R,1/6/1987,1/3/2019,repfredupton,2,4284,0,0,2677,0.625,1,,,,1
C00200584,15446,fred,upton,fredupton,MI,House,6,R,1/6/1987,1/3/2019,UptonForAllOfUs,,,,,,,1,,,,0
C00499392,21307,david,valadao,davidvaladao,CA,House,21,R,1/3/2013,1/3/2019,repdavidvaladao,5,767,1,0,661,0.862,1,,,,1
C00499392,21307,david,valadao,davidvaladao,CA,House,21,R,1/3/2013,1/3/2019,dgvaladao,,,,,,,1,,,,0
