screen_name,tweet_id,date,date_collected,text,retweets,favorites,retweeted,divisive,id,name
chelliepingree,5086113475,10/23/2009 1:58,12/6/2018 11:46,"I have late duty in the Speaker's chair tonight (10-12pm),  that's when you know you're a freshman.....",0,0,FALSE,0,chelliepingree508611347510/23/2009 1:58,jonathan
RepShimkus,1.85E+17,3/27/2012 10:30,12/9/2018 14:48,"Daniel 3:18 But if not, be it known into thee, O King, that we will not serve thy gods, nor worship the golden image which thou has set up.",3,0,FALSE,0,RepShimkus1.85e+173/27/2012 10:30,jonathan
RepSinema,8.50E+17,4/5/2017 16:07,12/9/2018 14:48,Today is #GoldStarSpousesDay. Thank you to all the families of our fallen heroes for your service &amp; sacrifice. https://t.co/k1vy9D6MdW,28,32,FALSE,0,RepSinema8.5e+174/5/2017 16:07,jonathan
RepAdrianSmith,1.02E+18,7/21/2018 2:08,11/30/2018 6:44,"RT @DepSecHargan: As mentioned, I am from Mounds, IL (population: 800) &amp; my mother worked at a rural clinic for 58 years so I know the impo…",4,0,FALSE,0,RepAdrianSmith1.02e+187/21/2018 2:08,jonathan
RepMcLeod,4.99E+17,8/11/2014 21:39,11/28/2018 22:17,SAVE THE DATE! @CityofOntario @CityofRialto @CityofFontanaCA @PomonaCAgov #Aug22ResourceFair http://t.co/A0Q2Uraop6 http://t.co/eUyuwaRrGa,2,1,FALSE,0,RepMcLeod4.99e+178/11/2014 21:39,jonathan
RepLoBiondo,7.12E+17,3/22/2016 21:18,12/9/2018 14:23,"APPROVED: $14.1 million to repair beach protection projects, refill beaches in @oceancity_nj &amp; @seaislecity_nj from Winter Storm Jonas",1,2,FALSE,0,RepLoBiondo7.12e+173/22/2016 21:18,jonathan
RepMcGovern,6.93E+17,1/30/2016 15:03,12/9/2018 14:32,Amazing #Springsteen concert last night. So glad we got to see The Boss live with the whole family. https://t.co/ut5xWYXZBQ,6,19,FALSE,0,RepMcGovern6.93e+171/30/2016 15:03,jonathan
tedlieu,6.05E+17,5/30/2015 16:55,12/9/2018 15:51,"Honored to welcome Tsai Ing-wen, candidate for President of #Taiwan, in #ManhattanBeach. http://t.co/1tKntF95gT",11,13,FALSE,0,tedlieu6.05e+175/30/2015 16:55,jonathan
SenRonJohnson,1.01E+18,6/8/2018 18:48,12/9/2018 15:34,"RT @BensonAndHarf: """"""""This will save lives."""""""" @SenRonJohnson joined Guy and Marie last night to discuss the """"""""Right-To-Try"""""""" bill being signed i…",7,0,FALSE,0,SenRonJohnson1.01e+186/8/2018 18:48,jonathan
RepLloydDoggett,1.02E+18,7/19/2018 13:50,11/29/2018 19:23,I am about to speak on the House floor about the national security threat of global warming. Tune in to CSPAN.,15,93,FALSE,0,RepLloydDoggett1.02e+187/19/2018 13:50,jonathan
RepSchneider,3.81E+17,9/19/2013 14:15,11/30/2018 5:58,. @STEMLdr Thanks for stopping by our office &amp; all your leadership. Congratulations again on being named one of nation's best principals!,1,2,FALSE,0,RepSchneider3.81e+179/19/2013 14:15,jonathan
RepKevinYoder,6.90E+17,1/21/2016 17:35,12/9/2018 14:21,Always inspiring to meet students like Alden Vogel and Jessica Broll who want to serve our… https://t.co/ZvOvZWdqSC,2,3,FALSE,0,RepKevinYoder6.9e+171/21/2016 17:35,jonathan
SenatorBoxer,3.87E+16,2/18/2011 18:30,11/28/2018 13:42,Proud to stand with Military Service Organizations to announce bill to provide Flex Spending Accounts for #MilFamilies. http://bit.ly/eNtmd1,2,0,FALSE,0,SenatorBoxer3.87e+162/18/2011 18:30,jonathan
SenShelby,3.12E+17,3/12/2013 17:11,11/29/2018 0:34,READ: Sen. Shelby floor speech on Mikulski-Shelby substitute amendmentt. http://t.co/t81186WoYM (@SenatorBarb),2,0,FALSE,0,SenShelby3.12e+173/12/2013 17:11,jonathan
cathymcmorris,6.24E+17,7/23/2015 17:27,12/9/2018 12:38,Our goal isn't just life-changing treatments. It's about life-saving cures. Proud to be part of #Cures15 initiative: https://t.co/rD1x9shjvh,1,1,FALSE,0,cathymcmorris6.24e+177/23/2015 17:27,jonathan
RepReneeEllmers,6.91E+17,1/25/2016 3:16,12/9/2018 14:36,"As James Taylor says """"""""Sweet Caroline...Da Da Da"""""""" #panthers #DabOnEm. Look forward to seeing the #Panthers in #SB50",8,9,FALSE,0,RepReneeEllmers6.91e+171/25/2016 3:16,jonathan
RepTomRice,5.65E+17,2/10/2015 20:12,11/28/2018 23:20,Do you have transport questions? @Transport Chmn Shuster &amp; @SecretaryFoxx want to hear from you at #StuckInTraffic! http://t.co/SDiIVEzerl,2,0,FALSE,0,RepTomRice5.65e+172/10/2015 20:12,jonathan
jasoninthehouse,9.01E+17,8/25/2017 2:53,11/29/2018 16:55,Football <U+0001F3C8> is back in the air! #tbt to my kicking for #byufootball once upon a time. Yikes! Long… https://t.co/9vhnrUuOnT,13,195,FALSE,0,jasoninthehouse9.01e+178/25/2017 2:53,jonathan
RepEBJ,6.74E+17,12/8/2015 15:56,12/9/2018 14:04,"Chiara: """"""""We must ensure legal avenues are observed in a non-discriminatory way."""""""" #WomenForWorldPeace",2,3,FALSE,0,RepEBJ6.74e+1712/8/2015 15:56,jonathan
RoyBlunt,6.95E+17,2/4/2016 22:48,12/6/2018 13:47,"@MoProsecutors, enjoyed meeting with you all. Thanks for everything you do to keep our communities safe. @ndaajustice",1,2,FALSE,0,RoyBlunt6.95e+172/4/2016 22:48,jonathan
RepJoeCourtney,4.59E+16,3/10/2011 15:44,12/6/2018 13:14,Just met with a great group of UConn students to discuss Patients’ Rights and preventive care.,0,0,FALSE,0,RepJoeCourtney4.59e+163/10/2011 15:44,jonathan
RepVeasey,3.35E+17,5/15/2013 15:46,12/9/2018 14:52,"In honor of #Health &amp; #Fitness Month, ran 3-mile race w/my staff this AM. Nothing like a good run to get U going! http://t.co/sh8Z7TUoyv",1,1,FALSE,0,RepVeasey3.35e+175/15/2013 15:46,jonathan
SusanWBrooks,8.74E+17,6/12/2017 22:07,11/29/2018 15:49,#ThisWeekOnTheFloor &gt;&gt; https://t.co/NYD6CC3MX6,0,1,FALSE,0,SusanWBrooks8.74e+176/12/2017 22:07,jonathan
sethmoulton,5.88E+17,4/15/2015 14:28,12/9/2018 15:45,Now in #HASC hearing on our eroding tech superiority in Asia-Pacific. China is catching up. #mapoli #ma6 http://t.co/D5IzIn6mgg,2,1,FALSE,0,sethmoulton5.88e+174/15/2015 14:28,jonathan
Scotttaylorva,1.05E+18,10/2/2018 12:34,11/30/2018 7:14,<U+0001F1FA><U+0001F1F8> https://t.co/HfiwiV2FyZ,11,41,FALSE,0,Scotttaylorva1.05e+1810/2/2018 12:34,jonathan
TulsiGabbard,3.37E+17,5/21/2013 17:16,12/6/2018 14:33,"About to take the floor to speak on my bill """"""""Helping Heroes Fly"""""""" be4 it goes to a vote in US House.  Tune in to CSPAN! #HelpingHeroes",4,4,FALSE,0,TulsiGabbard3.37e+175/21/2013 17:16,jonathan
BettyMcCollum04,1.07E+18,11/21/2018 20:49,11/30/2018 2:11,"November is #AlzheimersAwarenessMonth. Congress must continue the fight against this deadly disease. I am proud to cosponsor The BOLD Act, which will greatly advance our nation’s research and treatment of Alzheimer’s. #ENDALZ https://t.co/V3pBGI7VR3",2,8,FALSE,0,BettyMcCollum041.07e+1811/21/2018 20:49,jonathan
RepBrianBabin,9.11E+17,9/21/2017 15:50,11/28/2018 4:14,"Disaster recovery centers are now open in Hardin, Jasper and Newton counties. Click here for details: https://t.co/cuKUmrvzCI",1,1,FALSE,0,RepBrianBabin9.11e+179/21/2017 15:50,jonathan
repdinatitus,7.11E+17,3/19/2016 14:56,12/6/2018 13:01,Thank you @ACEpolicySheila @acefitness for the commitment to promoting better health &amp; wellness. We will stick w/ the steps @ Cannon.,0,1,FALSE,0,repdinatitus7.11e+173/19/2016 14:56,jonathan
justinamash,6.97E+17,2/10/2016 17:46,12/6/2018 12:30,Enjoyed chatting with these outstanding students from Battle Creek Lakeview High School at our DC office! https://t.co/bwAX3aSx6m,8,46,FALSE,0,justinamash6.97e+172/10/2016 17:46,jonathan
Castro4Congress,2.44E+17,9/6/2012 3:42,11/28/2018 14:30,RT @UniNewsPolitics: The first undocumented immigrant to speak at a political convention — reactions from Dreamers http://t.co/kAafBKAe,5,0,FALSE,0,Castro4Congress2.44e+179/6/2012 3:42,jonathan
JasonSmithMO,4.50E+17,3/30/2014 12:48,11/30/2018 6:45,Great to see so many friends at the Wayne County Lincoln Day last night! #MO8 http://t.co/SvGu2IPsXj,0,0,FALSE,0,JasonSmithMO4.5e+173/30/2014 12:48,jonathan
SenatorBarb,1.65E+17,2/2/2012 21:59,12/6/2018 13:48,Standing shoulder 2 shoulder w/ Senate & House Dems & Repubs working 2 bring an end 2 Alzheimer’s once & for all. http://t.co/bMBJVgWx,1,1,FALSE,0,SenatorBarb1.65e+172/2/2012 21:59,jonathan
RepWalterJones,1.60E+17,1/20/2012 21:58,11/28/2018 19:03,"Taxpayers have already shelled out enough funds to Solyndra, they should'nt have to fund bonuses for executives, too http://t.co/nArIYM9U",4,0,FALSE,0,RepWalterJones1.6e+171/20/2012 21:58,jonathan
RosLehtinen,9.80E+17,3/30/2018 11:02,11/30/2018 5:13,"Wishing a happy, healthy and successful 1st night of #Passover to all those who observe! We hope you enjoy this #1stSeder with your family and friends. #ChagSameach from our hearts to yours. https://t.co/SpqESTMUu3",34,105,FALSE,0,RosLehtinen9.8e+173/30/2018 11:02,jonathan
USRepDavidJolly,7.00E+17,2/16/2016 21:51,11/28/2018 19:03,Enjoyed visiting with the Seminole Tuesday Club today to discuss upcoming legislative priorities in Congress. https://t.co/2uFa1v2FLb,0,0,FALSE,0,USRepDavidJolly7e+172/16/2016 21:51,jonathan
DonnaFEdwards,8.86E+17,7/14/2017 19:55,12/6/2018 12:12,"Check it out: Multiple Sclerosis News TodayDonna Edwards Has MS, She Voted for Obamacare, and She's Worried https://t.co/fUHvN60Ykk",9,16,FALSE,0,DonnaFEdwards8.86e+177/14/2017 19:55,jonathan
RepCicilline,9.66E+17,2/22/2018 0:21,11/29/2018 17:09,"LIVE: Taking questions from Lincoln, RI residents. https://t.co/R8f6sRb3A9",2,4,FALSE,0,RepCicilline9.66e+172/22/2018 0:21,jonathan
tedcruz,1.01E+18,6/21/2018 16:41,11/29/2018 18:25,RT @DailyCaller: Ted Cruz Demands Investigation Into Taxpayer-Funded Global Warming ‘Advocacy’ https://t.co/bol3IYCETm https://t.co/t2Lvfc8…,236,0,FALSE,0,tedcruz1.01e+186/21/2018 16:41,jonathan
RepSinema,8.04E+17,11/30/2016 13:00,12/9/2018 14:48,Happy Birthday @RepKristiNoem!,0,2,FALSE,0,RepSinema8.04e+1711/30/2016 13:00,jonathan
treyradel,3.54E+17,7/7/2013 16:50,12/9/2018 15:53,"B on Fox News at 1p. As a congressman, rolling with my entourage. https://t.co/GNI4G9ur60",0,1,FALSE,0,treyradel3.54e+177/7/2013 16:50,jonathan
RepBeatty,9.82E+17,4/6/2018 16:00,11/29/2018 12:53,LISTEN UP! Quick Tips for Managing Your Money! #FLM2018 https://t.co/Pmg0HIncCR,3,0,FALSE,0,RepBeatty9.82e+174/6/2018 16:00,jonathan
SteveScalise,4.66E+17,5/12/2014 20:42,12/6/2018 14:28,"Tomorrow, I’ll take Congressional colleagues to south Louisiana to tour an offshore production platform in the Gulf. #OffshoreEnergyTrip",1,2,FALSE,0,SteveScalise4.66e+175/12/2014 20:42,jonathan
DickDurbin,4.99E+17,8/11/2014 15:50,12/6/2018 12:11,"The State Journal-Register: Durbin calls for more oversight on for-profit schools
http://t.co/6883OkawBM #DurbinNews",0,0,FALSE,0,DickDurbin4.99e+178/11/2014 15:50,jonathan
FrankPallone,2.72E+17,11/24/2012 15:39,12/9/2018 12:52,Infrastructure at Sandy Hook in bad shape. Sewer &amp; water plants not operational. Damage to residences &amp; Park Service facilities.,2,0,FALSE,0,FrankPallone2.72e+1711/24/2012 15:39,jonathan
SenatorBurr,8.48E+17,3/30/2017 17:31,12/9/2018 15:06,"RT @capitalweather: Senate bill just passed would require NWS to study radar gaps, including the big one in Charlotte, NC: https://t.co/hgA…",31,0,FALSE,0,SenatorBurr8.48e+173/30/2017 17:31,jonathan
RepMcCaul,9.54E+17,1/18/2018 17:29,11/30/2018 1:58,"It was great to speak with the @NCIDirector, Dr. Sharpless, last night at the reception to recognize the @TheChildrensInn. This residence for children provides relief, support, and strength to families as they participate in clinical trials at @NIH.",6,10,FALSE,0,RepMcCaul9.54e+171/18/2018 17:29,jonathan
amyklobuchar,8.69E+17,5/27/2017 22:09,11/30/2018 0:27,Have worked w state &amp; local gov leaders on replacing Eisenhower Bridge for years--major project will mean safer travel &amp; boost to economy. https://t.co/sVigxrjXdn,26,131,FALSE,0,amyklobuchar8.69e+175/27/2017 22:09,jonathan
TomCottonAR,9.92E+17,5/2/2018 20:41,11/29/2018 18:09,RT @LucasFoxNews: JUST IN: Pentagon orders all stores on U.S. military bases worldwide to ban phones and telecom equipment from Chinese com…,3710,0,FALSE,0,TomCottonAR9.92e+175/2/2018 20:41,jonathan
FrankPallone,20987018049,8/12/2010 16:11,12/9/2018 12:51,NJ receives $122 m to help unemployed prevent foreclosure & stay in homes. For more info call 1-800-NJHOUSE. http://bit.ly/cJ6lk9,2,0,FALSE,0,FrankPallone209870180498/12/2010 16:11,jonathan
Michelle4NM,1.03E+18,8/29/2018 1:40,11/30/2018 1:28,"With only 70 days to go until Election Day, Chaves County brought the energy at our Meet &amp; Greet in Roswell this afternoon! @Morales4LtGovNM and I will work hard to make sure all of our communities across the state have quality jobs, booming industry, and better schools. #nmpol https://t.co/Pj5bpngm8O",9,28,FALSE,0,Michelle4NM1.03e+188/29/2018 1:40,jonathan
RepKClark,7.06E+17,3/5/2016 19:56,11/29/2018 17:09,"Online harassment &amp; abuse is being used to censor &amp; silence women worldwide, with damaging consequences for us all: https://t.co/2mWYl8z8aY",14,12,FALSE,0,RepKClark7.06e+173/5/2016 19:56,jonathan
RepVeasey,6.60E+17,10/30/2015 13:59,11/30/2018 8:13,"Kicked off #MMB addressing @one_bell’s employees &amp; leading the pledge of allegiance, a morning tradition https://t.co/jJHxINALa5",2,2,FALSE,0,RepVeasey6.6e+1710/30/2015 13:59,jonathan
RepEBJ,7.20E+17,4/12/2016 15:40,11/29/2018 23:40,A great read about #EqualPay in Texas from @ChronFalkenberg https://t.co/P2EZLgnQ1d,4,5,FALSE,0,RepEBJ7.2e+174/12/2016 15:40,jonathan
SenWhitehouse,6.61E+17,11/1/2015 19:24,12/6/2018 14:17,"To be able to #ActOnClimate's harmful algal blooms, I'm testing water clarity w/ a Secchi water transparency reader https://t.co/V32Se1KSzA",5,6,FALSE,0,SenWhitehouse6.61e+1711/1/2015 19:24,jonathan
DarrellIssa,1.18E+17,9/26/2011 12:01,12/6/2018 12:02,MUST READ: @senjohnmccain working to #saveUSPS in the senate: http://t.co/A39UGonF @gopo,3,0,FALSE,0,DarrellIssa1.18e+179/26/2011 12:01,jonathan
jontester,7.81E+16,6/7/2011 15:31,12/9/2018 13:15,The day this country cannot take care of its veterans is the day we should stop creating them http://bit.ly/mC4NmN #MT #vets,7,1,FALSE,0,jontester7.81e+166/7/2011 15:31,jonathan
RepAndyBarr,4.47E+17,3/20/2014 20:43,12/9/2018 13:45,I know you share my excitement that March Madness has officially begun! Kentucky’s Sixth District is the proud... http://t.co/UTn5AH4d1G,1,1,FALSE,0,RepAndyBarr4.47e+173/20/2014 20:43,jonathan
RepDonaldPayne,6.09E+17,6/10/2015 19:55,12/6/2018 13:02,You're invited <U+2192> #TechTalk on #TECHdiversity w/ @AnthonyFrasier &amp; @6Gems of @BlackGirlsCode http://t.co/gIINjKVB2B http://t.co/H3SFdCZBhL,3,4,FALSE,0,RepDonaldPayne6.09e+176/10/2015 19:55,jonathan
PatrickMcHenry,1.02E+18,7/16/2018 14:53,11/30/2018 2:26,"Since January 2017 we’ve passed the #TaxCutsandJobsAct, major #DoddFrank reform, bills to combat the #opioidcrisis, and many more that help improve the lives of those I represent in #NC10 and all over the United States. https://t.co/maBmhCval0",7,15,FALSE,0,PatrickMcHenry1.02e+187/16/2018 14:53,jonathan
RepRaskin,9.95E+17,5/10/2018 12:40,11/30/2018 4:29,"RT @ConsumerFed: LIVE: @RepRaskin addresses #ConsumerAssembly, watch now on Facebook: https://t.co/z4UKXku7y5",1,0,FALSE,0,RepRaskin9.95e+175/10/2018 12:40,jonathan
JohnsonLeads,5.58E+17,1/21/2015 2:55,11/28/2018 19:01,"""""""""I thank Congress for its bipartisan support on this."""""""" Speaking to controlling the spread of Ebola.",0,0,FALSE,0,JohnsonLeads5.58e+171/21/2015 2:55,jonathan
RepGarretGraves,7.76E+17,9/13/2016 11:54,12/9/2018 14:07,Important information about filing your claims with FEMA https://t.co/LwcDUypTUL,0,0,FALSE,0,RepGarretGraves7.76e+179/13/2016 11:54,jonathan
RepTomEmmer,9.20E+17,10/16/2017 18:52,12/9/2018 14:52,Attended a HealthWORKS Coalition Roundtable this morning to discuss multiemployer health and pension plans. https://t.co/v7xD8uB7h8,1,0,FALSE,0,RepTomEmmer9.2e+1710/16/2017 18:52,jonathan
cbrangel,7.16E+17,4/3/2016 0:09,11/30/2018 4:28,Stay hydrated &amp; healthy during #MarchMadness! Drink H2O w/ me when u c this pix #SipWhenUCME #RangelRes https://t.co/JCIeUD4OV9,9,6,FALSE,0,cbrangel7.16e+174/3/2016 0:09,jonathan
keithellison,9.35E+14,11/6/2010 15:39,12/9/2018 13:17,@MJamesLee thanks.,0,1,FALSE,0,keithellison9.35e+1411/6/2010 15:39,jonathan
tedcruz,6.35E+17,8/21/2015 21:08,12/6/2018 14:30,The stage is set. It's not too late to join us for the Rally for Religious Liberty: http://t.co/3pCPvvSnE5 http://t.co/LvC6iKcBK9,158,237,FALSE,0,tedcruz6.35e+178/21/2015 21:08,jonathan
DesJarlaisTN04,3.26E+17,4/22/2013 21:45,12/6/2018 12:11,#Obamaquester causing #ObamaFlightDelays http://t.co/GJJRF5mNft time for the FAA to reprioritize,1,0,FALSE,0,DesJarlaisTN043.26e+174/22/2013 21:45,jonathan
Pearce4NM,9.31E+17,11/16/2017 15:21,11/28/2018 22:48,"We can’t tell you how much it means to us to have you on our growing team of supporters. As Governor, Steve will fight for NM with everything he’s got. But he needs your help. Sign up now to volunteer for our campaign: https://t.co/OI1kms4sz9",0,2,FALSE,0,Pearce4NM9.31e+1711/16/2017 15:21,jonathan
RepJackBergman,1.05E+18,10/1/2018 15:14,11/28/2018 10:51,"Our nation's economy is on the rise, jobless rates are falling, and hardworking men and women in MI01 are keeping more of their paycheck.",7,21,FALSE,0,RepJackBergman1.05e+1810/1/2018 15:14,jonathan
SenCapito,9.94E+17,5/7/2018 23:21,12/9/2018 15:20,"Last week, I visited @Constellium, the largest employer in Jackson County, to tour their Ravenswood facility and sp… https://t.co/rsoNsMwz0K",2,1,FALSE,0,SenCapito9.94e+175/7/2018 23:21,jonathan
RepRWilliams,9.96E+17,5/15/2018 14:19,11/30/2018 9:14,"RT @SpeakerRyan: Today, the @USCapitol flags are lowered to half-staff in honor of our country’s law enforcement who have given their lives…",390,0,FALSE,0,RepRWilliams9.96e+175/15/2018 14:19,jonathan
chelliepingree,4.23E+17,1/14/2014 20:28,11/30/2018 3:58,Great to meet so many leaders in clean energy development at White House meeting today #mepolitics http://t.co/cJWAbDRXNi,2,1,FALSE,0,chelliepingree4.23e+171/14/2014 20:28,jonathan
RepBost,7.74E+17,9/9/2016 15:07,11/28/2018 13:41,House Speaker Paul Ryan opens today's 9/11 15th Anniversary Memorial Service with a moment of silence. #neverforget https://t.co/9pC7UQhAe0,38,98,FALSE,0,RepBost7.74e+179/9/2016 15:07,jonathan
RepChrisCollins,3.55E+17,7/11/2013 15:11,11/29/2018 17:37,The House plans to move forward today with a vote on the #FarmBill without food stamp provisions http://t.co/vul8UG0oyv.,1,0,FALSE,0,RepChrisCollins3.55e+177/11/2013 15:11,jonathan
RepJayapal,1.00E+18,5/25/2018 5:28,11/29/2018 23:26,"RT @sfpelosi: Leading with her heart, organizing with her head, inspiring with her soul - dreamer, doer, role model Congresswoman @RepJayap…",6,0,FALSE,0,RepJayapal1e+185/25/2018 5:28,jonathan
SenScottBrown,8.20E+17,1/13/2017 22:09,12/9/2018 15:36,On @RiskRewardFBN at. 5:15pm ET to discuss @realDonaldTrump transition and more. Tune in. #nhpolitics,7,17,FALSE,0,SenScottBrown8.2e+171/13/2017 22:09,jonathan
RepSeanMaloney,4.37E+17,2/22/2014 18:54,12/6/2018 13:31,We join together this month to commemorate Black History Month to honor the remarkable accomplishments and... http://t.co/sUEkAZ8crM,1,0,FALSE,0,RepSeanMaloney4.37e+172/22/2014 18:54,jonathan
RepLynnJenkins,9.13E+17,9/26/2017 13:18,11/29/2018 23:27,1986 was the last time our tax code was updated and the last time I got a perm. Both are now outdated. Time for pro-growth tax reform! https://t.co/wE8GkHihGY,15,86,FALSE,0,RepLynnJenkins9.13e+179/26/2017 13:18,jonathan
